fname,label
201609040509_148,A
201609040509_149,B
201609040509_147,E
201609050916_147,E
201609050916_148,A
201609060801_147,E
201609060801_150,A
201609060801_151,C
201609070431_152,A
201609070431_147,E
201609070431_151,D
201609080432_153,C
201609080432_151,D
201609080432_147,E
201609090421_151,C
201609090421_153,D
201609090421_147,E
201609090421_154,C
201609100423_147,E
201609100423_154,B
201609100423_153,D
201609100423_155,B
201609100423_151,H
201609110421_151,A
201609110421_153,D
201609110421_155,D
201609120431_153,D
201609120431_154,B
201609120431_155,C
201609130418_154,C
201609130418_153,C
201609130418_155,D
201609140425_153,H
201609140425_155,C
201609150422_155,B
201609170421_156,C
201609180400_156,D
201609190511_160,B
201609190511_156,C
201609190511_159,H
201609190511_158,D
201609200357_158,D
201609200357_156,B
201609210433_156,B
201609210433_158,D
201609220538_162,D
201609220538_158,D
201609230423_158,E
201609230423_163,D
201609241357_163,D
201609250435_163,D
201609260436_163,D
201609270503_163,E
201609280415_163,D
201609280415_164,H
201610020446_164,H
201610030449_165,D
201610040433_165,D
201610050437_166,C
201610050437_165,D
201610060438_166,C
201610060438_165,D
201610070447_165,D
201610070447_166,E
201610080429_165,D
201610080429_167,H
201610080429_166,E
201610090414_166,C
201610090414_167,C
201610090414_165,D
201610110446_167,H
201610110446_166,C
201610110446_165,D
201610110446_168,A
201610120515_167,H
201610120515_166,D
201610130829_166,C
201610130829_169,D
201610130829_167,H
201610170844_169,D
201610180505_169,D
201610190521_169,E
201610190521_170,B
201610200457_169,D
201610210454_169,D
201610210454_170,A
201610220523_170,D
201610230520_170,D
201610260759_170,D
201610270456_171,B
201610280632_173,A
201610280632_171,H
201610280632_172,D
201610290530_172,D
201610300703_172,H
201610310641_174,H
201611010457_174,D
201611030525_174,C
201611030525_175,A
201611040546_174,C
201611050516_174,D
201611050516_176,H
201611060513_176,H
201611060513_174,B
201611070518_176,H
201611100925_178,B
201611100925_177,D
201611110538_178,B
201611130509_179,A
201611130509_180,H
201611140727_180,D
201611140727_179,D
201611160605_180,D
201611160605_179,A
201611171205_180,D
201611180523_180,D
201611180523_181,C
201611190541_180,B
201611190541_181,C
201611200536_181,C
201611240551_183,A
201611250610_182,H
201611260552_182,D
201611270625_183,B
201611270625_182,C
201611280532_184,H
201611280532_185,H
201611280532_182,C
201611290739_185,H
201611290739_186,A
201611290739_182,D
201611300642_185,C
201611300642_184,D
201611300642_182,D
201612010608_185,D
201612010608_184,D
201612010608_182,D
201612020913_184,D
201612020913_182,H
201612020913_185,D
201612020913_186,A
201612030614_185,D
201612030614_186,A
201612030614_184,D
201612030614_182,B
201612040802_184,D
201612050643_184,D
201612060600_184,D
201612070857_184,D
201612090956_187,A
201612120555_188,C
201612150553_189,H
201612180551_191,B
201612180551_190,B
201612190553_190,C
201612200705_190,B
201612200705_192,A
201612210621_193,B
201612210621_192,D
201612220606_192,C
201612270545_196,A
201612270545_194,D
201612270545_195,A
201612300548_195,H
201612310551_199,A
201612310551_198,B
201701010615_199,B
201701030613_1,A
201701090545_2,A
201701140557_4,C
201701150826_5,H
201701150826_4,H
201701160831_5,D
201701160831_4,H
201701170711_6,A
201701170711_4,D
201701170711_5,D
201701180646_4,C
201701180646_5,D
201701200550_5,D
201701200550_4,H
201701200550_7,D
201701210622_5,C
201701210622_4,H
201701210622_8,D
201701210622_7,D
201701221107_8,D
201701221107_7,D
201701221107_4,A
201701221107_5,H
201701230555_7,D
201701230555_5,H
201701230555_8,E
201701240601_7,C
201701240601_8,E
201701251038_9,D
201701251038_8,C
201701251038_7,A
201701270607_9,D
201701270607_8,C
201701280557_9,D
201701280557_8,H
201701300606_9,C
201701310546_11,D
201701310546_9,H
201701310546_10,A
201702010616_9,C
201702010616_11,B
201702010616_12,D
201702020609_9,H
201702020609_12,D
201702020609_13,D
201702030559_12,D
201702030559_13,B
201702070650_14,C
201702090545_15,D
201702100802_15,D
201702110534_15,D
201702130558_15,D
201702140606_15,D
201702150720_15,H
201702161357_16,H
201702170603_16,H
201702180537_16,C
201702190545_16,A
201702200551_17,H
201702220703_18,E
201702230554_18,C
201702241012_19,H
201702241012_18,C
201702250552_19,H
201702250552_18,C
201702250552_20,A
201702261047_19,H
201702261047_20,B
201702261047_18,H
201702270537_18,H
201702270537_20,D
201702280549_21,E
201702280549_20,C
201702280549_18,H
201703010552_18,H
201703010552_21,E
201703010552_20,B
201703021054_20,H
201703060516_21,A
201703230909_24,A
201703230909_23,C
201703240427_23,C
201703250617_25,A
201703250617_23,H
201703260829_23,A
201703260829_25,D
201703270546_26,H
201703270546_25,D
201703280505_25,E
201703280505_27,D
201703290603_27,D
201703290603_25,E
201703300459_27,E
201703300459_25,E
201703310735_25,E
201703310735_27,E
201703310735_28,A
201704010417_29,B
201704010417_25,E
201704020518_25,F
201704030427_31,D
201704040414_27,F
201704040414_30,D
201704050414_27,F
201704050414_30,D
201704060655_30,B
201704070527_30,B
201704110506_32,C
201704120502_32,C
201704130934_32,C
201704140505_32,H
201704180403_33,B
201704200507_34,D
201704220426_34,D
201704230417_34,D
201704230417_36,D
201704240411_36,D
201704240411_34,D
201704240411_35,D
201704250549_36,C
201704250549_35,A
201704250549_34,D
201704260449_34,D
201704260449_36,H
201704260449_35,B
201704270512_34,D
201704270512_36,H
201704280517_34,D
201704280517_36,C
201704290349_36,H
201704290349_37,H
201704300358_36,H
201704300358_37,A
201705010347_36,C
201705020338_37,D
201705040938_37,D
201705040938_38,A
201705050844_38,D
201705050844_37,C
201705060339_37,H
201705060339_38,D
201705070403_38,A
201705070403_37,H
201705120429_40,A
201705180538_43,A
201705180538_42,H
201705190544_42,H
201705190544_43,H
201705200602_42,H
201705200602_43,H
201705220325_43,C
201705220325_44,C
201705220325_42,H
201705260458_44,D
201705270335_44,D
201706030313_46,E
201706040251_46,E
201706050259_46,E
201706060308_46,E
201706070328_46,H
201706081014_46,B
201706170305_49,H
201706170305_50,D
201706180301_50,D
201706180301_49,H
201706200839_49,H
201706210432_49,D
201706220354_49,H
201706220354_51,H
201706230401_51,H
201706230401_49,H
201706240309_51,C
201706250444_51,E
201706260338_51,D
201706270403_51,D
201706280352_51,D
201706290315_51,C
201706300240_51,C
201707010305_52,A
201707010305_51,H
201707080332_53,E
201707090529_53,E
201707090529_54,H
201707100319_53,E
201707100319_54,C
201707110305_53,E
201707120320_55,C
201707120320_54,A
201707120320_53,E
201707130407_55,C
201707130407_53,E
201707140451_55,D
201707140451_53,E
201707150323_55,A
201707150323_53,E
201707170321_55,A
201707300450_57,A
201707300450_56,B
201708030453_58,D
201708040452_58,D
201708050326_58,D
201708060344_58,C
201708070328_58,H
201708080344_58,H
201708090449_58,H
201708100348_58,C
201708110507_58,H
201708160454_59,E
201708170350_59,F
201708220350_60,E
201708230345_61,A
201708230345_60,E
201708260925_60,E
201708270430_60,E
201708280441_60,E
201708290434_60,H
201708301044_62,H
201708301044_60,C
201708310458_62,H
201708310458_64,B
201709020425_62,H
201709020425_65,A
201709020425_63,F
201709020425_64,D
201709030425_64,C
201709030425_66,D
201709030425_62,D
201709040410_66,D
201709040410_62,D
201709050403_62,E
201709050403_67,A
201709050403_68,B
201709060410_69,A
201709060410_67,A
201709060410_62,E
201709060410_68,D
201709080418_67,B
201709080418_62,E
201709080418_68,C
201709080418_69,C
201709090417_69,C
201709090417_68,D
201709100516_68,C
201709100516_69,H
201709120424_70,H
201709130433_70,C
201709140437_70,H
201709150430_70,H
201709160524_70,C
201709170619_70,C
201709180434_70,H
201709190436_70,H
201709200446_70,H
201709220649_71,H
201709230537_71,H
201709240623_71,H
201709250442_71,D
201709260436_72,H
201709260436_71,D
201709270434_73,H
201709270434_72,H
201709270434_71,D
201709290427_71,H
201709290427_72,D
201709290427_73,H
201709300428_73,H
201709300428_72,C
201709300428_71,H
201710010508_72,C
201710010508_73,C
201710020821_72,H
201710020821_73,C
201710040449_72,H
201710040449_73,C
201710050444_73,D
201710060441_73,C
201710230835_74,C
201710240509_74,H
201710250607_74,H
201710250607_75,D
201710260535_74,H
201710260535_75,D
201710270606_75,H
201710270606_74,H
201710280515_74,C
201710280515_75,C
201710290537_75,H
201710290537_74,H
201710300651_74,H
201710300651_75,H
201710310526_75,A
201711160543_76,E
201711170543_77,A
201711170543_76,H
201711180537_76,H
201711250553_77,H
201711260549_77,D
201711271021_77,D
201711280556_77,D
201711290723_77,C
201712070648_78,A
201712120614_79,B
201712220939_80,D
201712240744_80,E
201712240744_81,H
201712250754_80,E
201712260641_80,D
201712270612_80,H
201712310608_82,D
201801040700_1,D
201801050922_1,H
201801060644_1,H
201801090613_2,B
201801090613_3,A
201801100617_3,A
201801100617_2,A
201801110730_2,B
201801110730_3,A
201801150607_4,D
201801160808_4,D
201801170918_4,D
201801180633_4,C
201801300845_5,B
201802060703_6,D
201802070554_6,D
201802080551_6,D
201802100608_6,E
201802110902_6,E
201802120747_6,E
201802130546_6,E
201802140929_6,E
201802150544_6,E
201802260531_7,B
201802270756_7,B
201802280526_7,A
201803010523_7,A
201803020531_7,A
201803180433_8,B
201804010500_9,A
201804100404_10,A
201804140355_11,A
201804160405_12,B
201804170354_13,A
201804210408_14,D
201804210408_15,A
201804220354_14,D
201804230334_14,D
201804240554_14,C
201804250350_14,H
201804260345_14,H
201804270343_14,H
201804290323_14,A
201804290323_15,A
201805050259_16,C
201805060405_16,C
201805070919_16,D
201805101222_17,H
201805120458_17,H
201805130859_17,A
201805230317_19,H
201805230317_18,C
201805240300_19,C
201805240300_18,A
201805250245_19,D
201805270444_20,H
201805280256_20,D
201805300906_20,E
201805310254_20,D
201806010244_20,D
201806020530_20,D
201806030301_20,C
201806070332_21,H
201806140231_22,D
201806150232_22,D
201806160549_22,B
201806180240_23,H
201806180240_22,D
201806190317_23,B
201806190317_22,C
201806200259_24,D
201806200259_23,C
201806200259_22,C
201806210251_22,D
201806210251_24,D
201806220233_22,D
201806220233_24,C
201806230236_24,D
201806240250_24,D
201806250308_24,D
201806260324_24,D
201807210317_25,A
201808020938_26,A
201808150345_27,H
201808160338_27,H
201808170341_27,H
201808190333_28,B
201808190333_27,H
201808200337_28,C
201808210337_28,D
201808220339_28,B
201808230503_28,H
201808240350_29,D
201808240350_28,D
201808250341_28,C
201808250341_29,D
201808260356_29,D
201808260356_28,H
201808270341_29,C
201809090350_30,C
201809120351_31,C
201809170614_32,B
201809210412_33,A
201809300414_34,D
201810010415_34,D
201810020526_34,D
201810130433_35,B
201810140433_36,A
201810140433_35,A
201810150453_37,A
201810150453_36,A
201810150453_35,A
201810170439_36,A
201810210448_38,B
201811090524_39,H
201811100507_39,A
201811140635_41,A
201811150907_41,D
201811160522_41,B
201811170918_41,C
201811180730_41,D
201811190542_41,C
201811240543_42,D
201811250557_42,D
201812050820_43,D
201812060640_43,D
201812070524_43,D
201812110550_44,B
201812140552_45,A
201901020550_1,D
201901030740_1,D
201901040857_1,D
201901210607_2,B
201901230624_2,D
201901240540_2,D
201901250644_2,D
201901260918_2,E
201901270553_2,E
201901280545_2,E
201902110957_3,A
201902130518_4,H
201902200516_5,B
201902210516_5,H
201903050826_6,B
201903060521_6,D
201903090503_6,H
201903100447_6,H
201903110446_6,H
201903140638_7,D
201903190450_8,D
201903200438_8,C
201903200438_9,D
201903200438_10,A
201903210422_8,H
201903210422_9,D
201904040813_11,B
201904050442_11,A
201904090430_12,C
201904100423_12,C
201904110415_12,C
201904120650_12,D
201904150427_12,H
201904190517_13,D
201905060513_12,C
201905110417_12,D
201905110417_13,H
201905120332_13,H
201905120332_12,D
201905140332_13,C
201905140332_12,H
201905150336_13,C
201905250320_14,A
201905290319_14,D
201906241033_16,H
201906241033_15,H
201906250310_15,H
201906290308_17,H
201907010320_18,D
201907070319_19,H
201907080315_19,D
201907270320_21,A
201908060410_22,A
201908070330_23,H
201908080309_24,A
201909010357_25,C
201909020403_25,D
201909030407_25,D
201911030514_28,H
201911030514_27,H
201911230536_30,A
201912240550_31,C
201912250637_31,D
201912250637_32,C
202001020710_1,C
202001030600_1,D
202001040549_1,H
202001050556_1,C
202001060555_1,A
202001071011_1,A
202001090603_3,C
202001190602_4,A
202001200600_4,A
202001250613_5,C
202001260544_5,D
202001270632_5,D
202001280839_5,D
202003080516_6,C
202003090515_6,C
202004010427_8,C
202004040656_8,C
202004250342_9,A
202004260342_9,B
202004270345_9,C
202004290332_11,C
202004300358_11,A
202004300358_9,D
202005040355_12,A
202005040355_13,A
202005260506_15,A
202006060306_17,D
202006070300_17,D
202006080309_17,D
202006090316_17,D
202006100303_17,H
202006110341_17,H
202006120254_18,A
202006120254_17,H
202006130357_17,H
202006270303_19,B
202007010302_20,A
202007050320_21,H
202007060305_21,A
202007180315_27,A
202007250328_28,H
202007260624_28,H
202007270318_28,H
202007280312_28,H
202007300433_29,H
202007300433_28,H
202008010328_29,A
202008030431_30,A
202008050336_31,C
202008070320_31,C
202008070320_32,A
202008080349_31,H
202008090356_31,H
202008100346_31,D
202008120532_31,H
202008120532_33,A
202008180351_34,H
202008190344_35,B
202008190344_34,D
